injection_id,M_c,q,s1_mag,s1_theta,s1_phi,s2_mag,s2_theta,s2_phi,iota,lambda_1,lambda_2,ra,dec,psi,d_L
39,0.04495646694427418,0.8265673911746222,0.755952802069776,0.8609791813158052,0.046330940531886786,0.21977741631457318,0.6894940331547961,0.7908621729528733,0.821859521633146,0.8194063350022329,0.3887117494283585,0.6630077364624497,0.5217996024268582,0.47987383215169915,0.08284567048840077
40,0.690639044411847,0.5570940950327108,0.8120270701427248,0.2789516397782053,0.9464878466809993,0.10583586566849876,0.5190476506727824,0.9646640316327512,0.9999999999476822,0.8921831455064007,0.009012083097089117,0.9999999999999998,4.62276203003918e-23,0.30671947893565193,4.255035127300026e-15
41,0.8837876892518719,0.007632682336325522,0.9433932374976353,0.279951840427741,0.4620020790256057,0.6041641353055605,0.04514789786555389,0.9027194129954299,0.7099639683584581,0.29579261439203886,0.8083078199493379,0.7242628315999402,0.189730350124584,0.42697627775026537,0.7192269859945506
42,0.673121163650441,0.28455921104586757,0.8989864190636324,0.21973095501436357,0.5680287998397789,0.3390589065292007,0.8471893924017763,0.2377695867928686,0.7899015699567709,0.6057765319919944,0.34119750405204563,0.25446809733868947,0.6359184805354694,0.3253416466260898,0.7336089774443405
43,0.7835666395091755,0.12112467711587606,0.9409687468620707,0.10220512440193968,0.17434226840476583,0.1879140781304155,0.6172456079896483,0.08558697038223763,0.4011493194023603,0.34286122901351257,0.7242010141342442,0.36237255193597556,0.2517469441509566,0.5091714260076111,0.6486334424691078
44,0.17110639234530828,0.059660157859872734,0.2034331568685855,0.6091521653481484,0.33067617969396645,0.8856945648169893,0.025883290306086756,0.763614062758691,0.3654272361259037,0.04229498214898057,0.757817806503096,0.7201493064879906,0.7645170760256939,0.9083371674262274,0.7327403919123893
45,0.3213623730886404,0.6783318004173806,0.10246721794921898,0.5567488431795004,0.20047700958890402,0.6607034834438251,0.679752161894038,0.8100942677095098,0.09739164459828005,0.7372538206337423,0.36069883458005303,0.8376430504556792,0.12329433097751037,0.6559426071625242,0.14381347184264293
46,0.5642410316468718,0.6301306290108547,0.4238012354700852,0.2474248148926128,0.05570525712828053,0.8776152565351129,0.6992500718855911,0.2092916987351751,0.3776142385873757,0.7887314164721648,0.42735386183723945,0.3959940260464223,0.7028515213192902,0.1597319127405836,0.17752467776723294
47,0.5951022384718322,0.251066182887986,0.294437057157466,0.20355407865204575,0.4793030748148031,0.5015244635623722,0.3128855406031746,0.673458309730816,0.8889761185367269,0.44756006119342606,0.6997495481520376,0.1684888750882066,0.24571884872373687,0.9527775443663096,0.08369927356808468
48,0.16349238879489947,0.43436522025255697,0.5369674327312193,0.7722428040208212,0.2402222077363741,0.8027241890420659,0.18700410627362676,0.6485115915082009,0.29760372238716415,0.02051682637478271,0.9743406606344676,0.6229968773121735,0.3959211141675493,0.45396122949295725,0.2767026655741122
49,0.6367537820287006,0.31842783448328893,0.5489902768083772,0.3341170717013887,0.06366016859238002,0.1335073295671017,0.8086481651928099,0.5447794228067012,0.20244329173625517,0.028878778065095086,0.9106327667677729,0.8674347893591149,0.35553489983659414,0.6568707406996517,0.6861138851434695
50,0.4397090008038319,0.24299469854229505,0.4392941510406479,0.013891550718323256,0.03038099041969143,0.7939328586106064,0.9054754363202611,0.4374183707751676,0.2945325334367801,0.0690900722450932,0.9273184798570835,0.3678948277499891,0.4836080144202065,0.8176063959150995,0.33553764567698263
51,0.29151495955371515,0.6413835782566836,0.26318295924074947,0.9553635498168516,0.8074299496809143,0.21813761807920276,0.5873320049407402,0.5892016336606191,0.33502868644231837,0.3553411504528648,0.5508670116471148,0.25034881572519774,0.2860560580092219,0.02566046237253576,0.5859689130606991
52,0.22758708841765776,0.6944520857477297,0.23978717187937515,0.8576934976784907,0.5243774239500814,0.2039100674513105,0.9381227962076404,0.8465031865158659,0.9256770526347933,0.7584968649663147,0.21635808231179104,0.9395108269773622,0.9278299245176004,0.676446249351819,0.3824654135886501
53,0.4074071300939199,0.17814233045417374,0.31855489551098853,0.15967979006607042,0.6756378166629555,0.38256478034047287,0.7630998359076396,0.8306399527788778,0.25030865039486344,0.16949871235483435,0.6480827881515059,0.7103745762151511,0.6413373014550832,0.26587127257933413,0.730652682401753
54,0.9287154992667442,0.8557356272834469,0.6658452808751761,0.5409470039633445,0.5892282377762511,0.6592826281115857,0.2670532103067127,0.7663272929805822,0.35276690481266976,0.6557783462830414,0.7104871566555682,0.2922995634424346,0.6843590854309811,0.2726475385815284,0.37225814821790243
55,0.15236574971085065,0.6335472523379979,0.5280476279772639,0.9271920992050873,0.4159989177464584,0.5695067341687935,0.6041976583161188,0.48411488803376834,0.5645411769102499,0.30295691290408255,0.9258947273992199,0.30153896507823436,0.3982308110839979,0.1963668591600835,0.7240970125772396
56,0.2588931626039061,0.43906309429731394,0.21746153549281413,0.7424984893605654,0.4178441422751639,0.17817043572601843,0.4978488631133719,0.21119528479976668,0.8153230430883669,0.5066983361497561,0.457361166917222,0.8023110199493485,0.19876223995109885,0.9268416043826909,0.6702009415844604
57,0.07455982844570731,0.8156973729510999,0.6500524289928208,0.7268308359480475,0.2693976187683724,0.3824864929760554,0.776144940102607,0.5492648981381931,0.3767356210191459,0.6272772798540555,0.709692362272025,0.11070770777287302,0.030670974828009585,0.8173544716626905,0.5361539137819744
58,0.9414811137079611,0.9891144326535012,0.6949183557484933,0.20666030662924897,0.5114850169086931,0.1659862743353424,0.6609572167412375,0.24234030897762363,0.6520793197740058,0.35450694319106607,0.12235883739079426,0.41048750898416525,0.5126702847776544,0.0263636099516217,0.6733165208639444
59,0.12654849079642613,0.1744013764158399,0.5603935742145083,0.4266201055594559,0.8386947486995542,0.44265821814632106,0.6172361946342221,0.7625288459778398,0.6271733192327923,0.3089089035749241,0.5235913246503667,0.5617214373985016,0.8080685430299471,0.13817382261299627,0.419458887086912
60,0.04569313654479426,0.2813454051087845,0.9444318985515257,0.7100345534819918,0.27511762732609923,0.07701967717667414,0.12339296667533688,0.6890765842002534,0.21889549584770437,0.2068998226017201,0.506371347920379,0.304523942920701,0.05799265412453406,0.6671257021512547,0.7843939946189848
61,0.9795171543779231,0.6840499706345049,0.25736696403837805,0.12744510818601718,0.49296478739991606,0.7643583428305804,0.2981986987899613,0.0370933229344805,0.6422839762232714,0.8896838833864883,0.2419867460324453,0.2914995093910999,0.38676683656322225,0.3519286999622696,0.2853407591974267
62,0.9304117664626059,0.5994677896443974,0.9721746638786692,0.3832926513227848,0.631452421040984,0.14594661665185124,0.7735688378735194,0.6051978199859591,0.2897998518514102,0.7150138563127159,0.4679316101824431,0.08417658432961896,0.0939070229049581,0.3217720092253898,0.7533077223340419
63,0.31774886967287214,0.4498762911175821,0.5047931942957053,0.7112550768088141,0.7674716808389548,0.793037904400581,0.4138586442246483,0.1724200339387682,0.19169866491035464,0.7033339219857343,0.3483562420696245,0.7286560132117249,0.6074806553650656,0.3782661554408234,0.6839155354527782
64,0.024793585613827017,0.08062359027037833,0.9765664080687869,0.6204814571968837,0.8513381515235512,0.01122057215501308,0.05674867290638103,0.8144679297765036,0.6883600810641051,0.14862962290251086,0.09948570361179154,0.8450651624599421,0.5368415559447413,0.20584305535403247,0.768791441101517
65,0.1699713989042564,0.4938788011874461,0.4570841243289786,0.7859402342856436,0.4043685912678344,0.3165362748780456,0.3782988120515961,0.339178747096395,0.39500550882624846,0.7972657760290085,0.10775249981034313,0.25131160251509793,0.5916888635836637,0.685076953655407,0.696329459104956
66,0.9449379582569709,0.41984386917604744,0.7606982009816994,0.3057573301501379,0.46252652795143445,0.3451676058499285,0.35125783845097225,0.8114122686969745,0.011522815210047202,0.6241158114303309,0.3138279130268982,0.01964980028614781,0.01033009717156858,0.05668160929726761,0.11579269164385673
67,0.4059843965504109,0.6835638722756334,0.025954458880282524,0.6321133144528858,0.9409578696258213,0.5510533024557475,0.9575226881534528,0.4831403740038588,0.9379221407090085,0.4881775876770637,0.48302976814335763,0.6240190834930872,0.008508791780424211,0.455005662393394,0.8811622151782793
68,0.11222308920521326,0.09881409227266715,0.013631803796537487,0.1799637397893684,0.10389651224992676,0.3139387953496165,0.007667409820285123,0.5947489590363297,0.7928188508627779,0.27731352166938117,0.32128375278078863,0.8146394995874211,0.6128991430993931,0.721603363067304,0.5176307218626005
69,0.3941005072276529,0.21825471496881932,0.03309222356810827,0.9126380431072696,0.17759758167031905,0.5268565994157051,0.026131638580163513,0.4498084093618457,0.8525031792877689,0.21902508362612474,0.9053653431600502,0.5350426377408593,0.36108115142674796,0.7830159438425371,0.8094989881833896
70,0.5369993432618303,0.5793335969689222,0.4961053291875538,0.9203514204324663,0.7946981484692454,0.23053274286064318,0.04078231386443213,0.9342784450988659,0.7110440130264511,0.9942991481785298,0.024764169123684166,0.9285051325378882,0.41165378260252267,0.944452492495758,0.7573248910838045
71,0.8348431032754693,0.806976871144083,0.788668832942438,0.44820121952262804,0.22151719544032794,0.5300164931233551,0.581577483130675,0.1911327257218237,0.18128994661824324,0.6983995311537343,0.9165058030145449,0.40435422325916404,0.4736637475765877,0.8963340312113911,0.7262084126896432
72,0.6729681999320486,0.6703283558917106,0.6047905475944895,0.42892529552254216,0.47435922110492096,0.9052989191810618,0.6521790612493047,0.656616583100193,0.879067976554867,0.9024301641465123,0.11306397929434946,0.7542623024225905,0.21939780502102518,0.2458628528674143,0.8913378390299934
73,0.25511986912566414,0.6607313174114205,0.9692410843387287,0.8113311135709298,0.5440997753958547,0.6166826441173515,0.18023551421148634,0.5163407010199673,0.05010782461164247,0.4517301800535362,0.8219071248468959,0.2801551960207946,0.46989550967785393,0.08060166246847315,0.9531102894583418
74,0.16047479587323094,0.171154037398822,0.022744166876840933,0.23590060644797653,0.32242163465582035,0.9603740551203706,0.6297231894411109,0.8610775547592147,0.19825828716352656,0.3556786250525904,0.20728620609034348,0.213350135107323,0.10282303992953781,0.6513149363227143,0.9932110922985729
75,0.931962565394307,0.7326757784281528,0.8352586940624501,0.08224454954884536,0.15555393603253187,0.17715399373380675,0.6420727069798801,0.5542932130525604,0.4424105164022766,0.7060899762313595,0.8201865415310706,0.5414968191433893,0.24032348017161756,0.20633779987818865,0.3991995773463703
76,0.3585957552770271,0.7517314610050871,0.0284297750196121,0.08989007854632701,0.07465308343431905,0.8866679119946668,0.6471609519408392,0.6633153152091207,0.9121642236644885,0.5993651449792913,0.5282111067002293,0.13661365970086803,0.7571763364251701,0.9627805416799708,0.07702335427687275
77,0.11204298111446008,0.9524204067060043,0.6550166084741972,0.9004043356219472,0.7151723777292666,0.8757466840644443,0.7517560476571032,0.9576599374311461,0.8906537081488723,0.9317092315403374,0.2845769010684695,0.2818940346350381,0.5853560978872766,0.6990411047879966,0.9818627817843725
78,0.5246213348979978,0.8516820062979641,0.6836441041708297,0.8547060698310457,0.46079016031344294,0.8673609985648443,0.46054988393553187,0.28564200300471376,0.6562500670277175,0.9249313387795367,0.38028495365277404,0.7086822610381267,0.6840586174467902,0.6259355180563139,0.3660527273354517
79,0.7875815940558643,0.49567090334140435,0.8533472008484427,0.5416879214213879,0.8324652212800204,0.44713871407336303,0.23255516499196335,0.8298204400903895,0.5597724884037403,0.9538664090598792,0.2380971050994343,0.6503561647157721,0.6098856499397497,0.675986654898629,0.35395690086836346
80,0.6859467235790333,0.4314752367923753,0.2935707690937658,0.7311921274246238,0.8681479838469397,0.763124592891109,0.24068257952305475,0.3797596108758328,0.3761212872679673,0.34756727394839204,0.6597097104966901,0.9827624172567837,0.828930874663346,0.9771985534820975,0.4922195077179877
81,0.2691283107305709,0.5375216138609848,0.3097652862850278,0.3982773393589773,0.836388939721125,0.3001701853636229,0.887988521284583,0.4660530079167404,0.10917154551100197,0.48982150626164506,0.5473547732162327,0.6316215414228908,0.1656605456165961,0.5483543094659482,0.08739197186860881
82,0.099790528872807,0.14154316118578641,0.21707230232012642,0.9267494701554199,0.06936497932071467,0.5735732321118339,0.22770689991854945,0.7719734861902897,0.5532887505822041,0.3288120052158311,0.9100119398458308,0.13151603105499404,0.8670907519055683,0.35559840039875634,0.6476517701684037
83,0.5509149719554639,0.5565207102375465,0.555812985269002,0.7292920760647255,0.5574044687705145,0.8367023754903098,0.338597381387419,0.6756335754004478,0.1959557695369816,0.033799222863763176,0.9714793018178829,0.665711038811729,0.18641490097191565,0.30135620147648645,0.9121172369606867
84,0.1569112880628924,0.9746249528339735,0.9130838600691298,0.974967823925614,0.8754535713131225,0.6647482838340553,0.6105340479323013,0.1411469692482494,0.2529623357680526,0.5952586395472889,0.379261339943627,0.3669373442901631,0.8020480959215907,0.9408703729445536,0.5236337761931422
85,0.3282663561792524,0.5072690156209804,0.6470362901417324,0.7562676167208154,0.9169923863165534,0.8227823919071172,0.4729241256457914,0.8268336428200445,0.9263020547804439,0.24468762933853666,0.7892909943796053,0.7192663436664414,0.7496702502500766,0.4217649245169861,0.028469388740465475
86,0.40891866484388933,0.7758445544177434,0.3880754909777163,0.2368351892969467,0.6906643750762758,0.8706756469226204,0.8498097226431987,0.28996641397479983,0.8187411678879561,0.8234818025610736,0.7809826967519916,0.7249210151372084,0.26784262354833066,0.9819421051491934,0.6658594790623575
87,0.8340023375690516,0.8928618125174685,0.2063237449090981,0.4394932964204903,0.3061526196859576,0.8128435480731837,0.6621015205876236,0.25569323504300534,0.856890181964153,0.7147414554556525,0.8003305879457576,0.5154702159841422,0.6225166146189319,0.9606666705244539,0.8395771239079673
88,0.8249332928677907,0.9557165086972835,0.3546038673559076,0.6575927817036198,0.09219508594602267,0.6005495068651631,0.6608407484696798,0.7999267796808964,0.3479132222398445,0.9141621207484089,0.9172696802997476,0.6148951510108184,0.4612761824030487,0.11743920181620753,0.24992955272726444
89,0.11552112670378283,0.25357337430903254,0.11368445067785896,0.9862492149930978,0.15420684120023442,0.15253570049088103,0.5114716314551209,0.8627083578822059,0.2485353624250215,0.15279528599502817,0.5696788955595854,0.8004800612570876,0.07272256535448299,0.04801620231473174,0.9864265511880382
90,0.5684021515806233,0.683710931839449,0.5394733339470589,0.6612675162824107,0.9634234580746175,0.5384923334407948,0.49726175998932726,0.8294137840150774,0.3747341026031343,0.7154935252313329,0.5304646471654091,0.7920502813171304,0.1773885702028697,0.15901544024883657,0.29170003490536955
91,0.5957088449914476,0.8393144484554147,0.38202931218581354,0.5816337488683225,0.6068401244282471,0.9320641596912884,0.7440653860956494,0.2832375678389886,0.6425157397740608,0.28135820564285074,0.45637748874581313,0.016650124445784915,0.008045642018052421,0.6157228806271134,0.41239070144457113
92,0.10899695832892592,0.514774124030755,0.7976839393640606,0.53291816609614,0.9897320053228232,0.2787547069074985,0.21216914962141517,0.6414656167979115,0.7543850061495755,0.7758765719805699,0.21525412333433272,0.4913547183674435,0.49202484690184733,0.22684544341503082,0.6840981590682513
93,0.4613488223125731,0.5638692989019228,0.5674615768045939,0.11260697194075124,0.27914402582754694,0.8254846697463977,0.9796489578364619,0.21036596396813656,0.6446768210059037,0.8698210110763019,0.045660724832623595,0.787666771343427,0.3701694416693059,0.7264723466863969,0.7413661731824237
94,0.16752939073173362,0.00980973900658799,0.5664284524425137,0.06174058859198351,0.2827647553354552,0.9627918288014626,0.46334143278025286,0.13241509977293975,0.018526808187758103,0.2823662319280288,0.10019870419844147,0.8549466108587966,0.8833114645701509,0.11054960708963801,0.9598417584062512
95,0.8353821679750325,0.018231855461626506,0.8360300422065016,0.056102225989905434,0.8129912951922931,0.4280198839257167,0.2814979690166278,0.6253289659414963,0.10464157870125584,0.6225043563137722,0.2524070552801743,0.9613301515462961,0.9356316054677011,0.04661264336923675,0.1237854777721466
96,0.8384598070888364,0.8517416927309008,0.004502751447787523,0.9987635170122462,0.37080923570760643,0.9086181211705047,0.6115919360803422,0.3045603984478604,0.07151605754107336,0.8096482992167954,0.405869118498348,0.9622593616304154,0.9307355116846062,0.44480928632654393,0.9152718723941741
97,0.5382900324586687,0.0008225572334970884,0.5922322233214734,0.20314245548959126,0.21814939438893508,0.8402280139828959,0.2161845088122517,0.06541809996410326,0.6768708566003317,0.05894263547895771,0.8512731319299317,0.9583506564091177,0.9341333587307012,0.40614622711910564,0.7285236690724783
98,0.11158876998970421,0.196930430701778,0.37657885543481057,0.7964602428808175,0.6524572065145091,0.13529747568729256,0.44809166441607434,0.5454514350865655,0.3605656455922245,0.43727882439195503,0.5437167093083661,0.06919453893755947,0.8549161852274858,0.4328496807746259,0.9904828664519348
99,0.16898275074427155,0.4484280801060533,0.04261090721975707,0.26751098831486897,0.9871785942653954,0.9846036778384564,0.6723463587021674,0.656576511710685,0.08934533352133082,0.41960577158770973,0.5611983068990318,0.8051629919929897,0.1239617122117757,0.9531440677161779,0.9942482001343468
